UNITID,INSTNM,CIPDESC,Avg_Student_Debt,Earnings_1Yr
105367.0,Ottawa University-Phoenix,"Business Administration, Management and Operations.",30336.0,34341.0
105367.0,Ottawa University-Phoenix,Accounting and Related Services.,34931.0,47803.0
105367.0,Ottawa University-Phoenix,Business/Managerial Economics.,,
105367.0,Ottawa University-Phoenix,Finance and Financial Management Services.,,
105367.0,Ottawa University-Phoenix,Human Resources Management and Services.,31233.0,
105367.0,Ottawa University-Phoenix,Management Information Systems and Services.,,
105367.0,Ottawa University-Phoenix,Marketing.,,
105367.0,Ottawa University-Phoenix,History.,,
105589.0,Prescott College,Natural Resources Conservation and Research.,23501.0,
105589.0,Prescott College,"Natural Resources and Conservation, Other.",,
105589.0,Prescott College,"Education, General.",,
105589.0,Prescott College,Special Education and Teaching.,,
105589.0,Prescott College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
105589.0,Prescott College,"Education, Other.",,
105589.0,Prescott College,"English Language and Literature, General.",,
105589.0,Prescott College,Rhetoric and Composition/Writing Studies.,,
105589.0,Prescott College,"Liberal Arts and Sciences, General Studies and Humanities.",,
105589.0,Prescott College,"Ecology, Evolution, Systematics, and Population Biology.",,
105589.0,Prescott College,Sustainability Studies.,,
105589.0,Prescott College,"Multi/Interdisciplinary Studies, Other.",,
105589.0,Prescott College,Outdoor Education.,,
105589.0,Prescott College,"Psychology, General.",,
105589.0,Prescott College,"Clinical, Counseling and Applied Psychology.",,
105589.0,Prescott College,"Psychology, Other.",,
105589.0,Prescott College,"Public Administration and Social Service Professions, Other.",,
105589.0,Prescott College,"Social Sciences, Other.",,
105589.0,Prescott College,"Visual and Performing Arts, General.",,
105589.0,Prescott College,"Business Administration, Management and Operations.",,
105899.0,Arizona Christian University,Communication and Media Studies.,,
105899.0,Arizona Christian University,"Teacher Education and Professional Development, Specific Levels and Methods.",,34250.0
105899.0,Arizona Christian University,"Teacher Education and Professional Development, Specific Subject Areas.",,
105899.0,Arizona Christian University,"Biology, General.",,
105899.0,Arizona Christian University,Bible/Biblical Studies.,,
105899.0,Arizona Christian University,Religious/Sacred Music.,,
105899.0,Arizona Christian University,Pastoral Counseling and Specialized Ministries.,30133.0,
105899.0,Arizona Christian University,"Psychology, General.",,
105899.0,Arizona Christian University,"Clinical, Counseling and Applied Psychology.",,
105899.0,Arizona Christian University,Political Science and Government.,,
105899.0,Arizona Christian University,Music.,,
105899.0,Arizona Christian University,"Business Administration, Management and Operations.",22165.0,38933.0
106306.0,Arkansas Baptist College,Educational Administration and Supervision.,,
106306.0,Arkansas Baptist College,Religion/Religious Studies.,,
106306.0,Arkansas Baptist College,Criminal Justice and Corrections.,,
106306.0,Arkansas Baptist College,"Human Services, General.",,
106306.0,Arkansas Baptist College,Public Administration.,,
106306.0,Arkansas Baptist College,Music.,,
106306.0,Arkansas Baptist College,"Business Administration, Management and Operations.",,
106306.0,Arkansas Baptist College,Accounting and Related Services.,,
106342.0,Lyon College,Computer Science.,,
106342.0,Lyon College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
106342.0,Lyon College,"Linguistic, Comparative, and Related Language Studies and Services.",,
106342.0,Lyon College,"Romance Languages, Literatures, and Linguistics.",,
106342.0,Lyon College,"English Language and Literature, General.",,
106342.0,Lyon College,"Liberal Arts and Sciences, General Studies and Humanities.",,
106342.0,Lyon College,"Biology, General.",,
106342.0,Lyon College,Mathematics.,,
106342.0,Lyon College,"Philosophy and Religious Studies, General.",,
106342.0,Lyon College,"Philosophy and Religious Studies, Other.",,
106342.0,Lyon College,Chemistry.,,
106342.0,Lyon College,"Psychology, General.",,
106342.0,Lyon College,Anthropology.,,
106342.0,Lyon College,Economics.,,
106342.0,Lyon College,Political Science and Government.,,
106342.0,Lyon College,"Social Sciences, Other.",,
106342.0,Lyon College,Drama/Theatre Arts and Stagecraft.,,
106342.0,Lyon College,Fine and Studio Arts.,,
106342.0,Lyon College,Music.,,
106342.0,Lyon College,"Business Administration, Management and Operations.",,
106342.0,Lyon College,Accounting and Related Services.,,
106342.0,Lyon College,Finance and Financial Management Services.,,
106342.0,Lyon College,History.,,
106713.0,Central Baptist College,Communication and Media Studies.,,
106713.0,Central Baptist College,Journalism.,,
106713.0,Central Baptist College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
106713.0,Central Baptist College,"Teacher Education and Professional Development, Specific Subject Areas.",,
106713.0,Central Baptist College,"English Language and Literature, General.",,
106713.0,Central Baptist College,"Liberal Arts and Sciences, General Studies and Humanities.",,
106713.0,Central Baptist College,"Biology, General.",,
106713.0,Central Baptist College,Biotechnology.,,
106713.0,Central Baptist College,Health and Physical Education/Fitness.,,
106713.0,Central Baptist College,Bible/Biblical Studies.,29219.0,
106713.0,Central Baptist College,Missions/Missionary Studies and Missiology.,,
106713.0,Central Baptist College,Religious/Sacred Music.,,
106713.0,Central Baptist College,"Psychology, General.",,
106713.0,Central Baptist College,"Psychology, Other.",,
106713.0,Central Baptist College,Music.,,
106713.0,Central Baptist College,"Health Services/Allied Health/Health Sciences, General.",,
106713.0,Central Baptist College,"Business Administration, Management and Operations.",,
106713.0,Central Baptist College,Accounting and Related Services.,,
106713.0,Central Baptist College,Human Resources Management and Services.,,
106713.0,Central Baptist College,International Business.,,
106713.0,Central Baptist College,Management Information Systems and Services.,,
106713.0,Central Baptist College,Marketing.,,
106713.0,Central Baptist College,"Business, Management, Marketing, and Related Support Services, Other.",,
106713.0,Central Baptist College,History.,,
106810.0,Crowley's Ridge College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
106810.0,Crowley's Ridge College,"Teacher Education and Professional Development, Specific Subject Areas.",,
106810.0,Crowley's Ridge College,"Liberal Arts and Sciences, General Studies and Humanities.",,
106810.0,Crowley's Ridge College,"Multi/Interdisciplinary Studies, Other.",,
106810.0,Crowley's Ridge College,Health and Physical Education/Fitness.,,
106810.0,Crowley's Ridge College,Bible/Biblical Studies.,,
106810.0,Crowley's Ridge College,"Business Administration, Management and Operations.",,
106810.0,Crowley's Ridge College,Accounting and Related Services.,,
106810.0,Crowley's Ridge College,Marketing.,,
107044.0,Harding University,Communication and Media Studies.,,
107044.0,Harding University,Journalism.,,33893.0
107044.0,Harding University,"Radio, Television, and Digital Communication.",,
107044.0,Harding University,"Public Relations, Advertising, and Applied Communication.",,27920.0
107044.0,Harding University,"Computer and Information Sciences, General.",,53156.0
107044.0,Harding University,Computer Science.,,72335.0
107044.0,Harding University,Computer Software and Media Applications.,,
107044.0,Harding University,"Education, General.",39109.0,
107044.0,Harding University,"Teacher Education and Professional Development, Specific Levels and Methods.",27024.0,34503.0
107044.0,Harding University,"Teacher Education and Professional Development, Specific Subject Areas.",24619.0,36408.0
107044.0,Harding University,Biomedical/Medical Engineering.,,
107044.0,Harding University,Computer Engineering.,,
107044.0,Harding University,"Electrical, Electronics and Communications Engineering.",,
107044.0,Harding University,Mechanical Engineering.,,56533.0
107044.0,Harding University,"Romance Languages, Literatures, and Linguistics.",,
107044.0,Harding University,"Family and Consumer Sciences/Human Sciences, General.",,
107044.0,Harding University,Housing and Human Environments.,,
107044.0,Harding University,"Human Development, Family Studies, and Related Services.",,
107044.0,Harding University,"English Language and Literature, General.",26400.0,
107044.0,Harding University,"Liberal Arts and Sciences, General Studies and Humanities.",25614.0,25870.0
107044.0,Harding University,"Biology, General.",,
107044.0,Harding University,"Biochemistry, Biophysics and Molecular Biology.",,
107044.0,Harding University,Cell/Cellular Biology and Anatomical Sciences.,23438.0,
107044.0,Harding University,Neurobiology and Neurosciences.,,
107044.0,Harding University,Mathematics.,,
107044.0,Harding University,"Multi-/Interdisciplinary Studies, General.",,
107044.0,Harding University,International/Global Studies.,,
107044.0,Harding University,Human Biology.,,
107044.0,Harding University,Health and Physical Education/Fitness.,,
107044.0,Harding University,Bible/Biblical Studies.,19127.0,28728.0
107044.0,Harding University,Missions/Missionary Studies and Missiology.,,
107044.0,Harding University,Religious Education.,,
107044.0,Harding University,Pastoral Counseling and Specialized Ministries.,,
107044.0,Harding University,Chemistry.,,
107044.0,Harding University,Physics.,,
107044.0,Harding University,"Psychology, General.",,28811.0
107044.0,Harding University,Criminal Justice and Corrections.,,38120.0
107044.0,Harding University,Public Administration.,,
107044.0,Harding University,Social Work.,,28183.0
107044.0,Harding University,"Social Sciences, General.",,
107044.0,Harding University,Economics.,,
107044.0,Harding University,Political Science and Government.,,
107044.0,Harding University,Design and Applied Arts.,,42621.0
107044.0,Harding University,Drama/Theatre Arts and Stagecraft.,,
107044.0,Harding University,Fine and Studio Arts.,,
107044.0,Harding University,Music.,,
107044.0,Harding University,Communication Disorders Sciences and Services.,,25296.0
107044.0,Harding University,Health and Medical Administrative Services.,,
107044.0,Harding University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
107044.0,Harding University,Clinical/Medical Laboratory Science/Research and Allied Professions.,,
107044.0,Harding University,Health/Medical Preparatory Programs.,,
107044.0,Harding University,Rehabilitation and Therapeutic Professions.,,
107044.0,Harding University,Dietetics and Clinical Nutrition Services.,,
107044.0,Harding University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,57642.0
107044.0,Harding University,"Business Administration, Management and Operations.",,38116.0
107044.0,Harding University,Accounting and Related Services.,,56219.0
107044.0,Harding University,Business/Corporate Communications.,,
107044.0,Harding University,Finance and Financial Management Services.,,50124.0
107044.0,Harding University,Human Resources Management and Services.,,
107044.0,Harding University,International Business.,,
107044.0,Harding University,Marketing.,25790.0,40928.0
107044.0,Harding University,"General Sales, Merchandising and Related Marketing Operations.",,
107044.0,Harding University,"Specialized Sales, Merchandising and  Marketing Operations.",,
107044.0,Harding University,History.,,
107080.0,Hendrix College,Natural Resources Conservation and Research.,,
107080.0,Hendrix College,Computer Science.,,
107080.0,Hendrix College,"Germanic Languages, Literatures, and Linguistics.",,
